transaction_date,day_of_week,city,lat,long,transaction_type,description,detailed_notes,category,subcategory,amount_USD,amount_ARS,ARS/USD,Questions
8/2/23,Wednesday,Temuco,-38.7384,-72.5905,credit,RECORRIDO,bus osorno to temuco,Transportation,,30.33,,,
8/2/23,Wednesday,Temuco,-38.7384,-72.5905,credit,INFAME TEMUCO,dranks,Entertainment,Alcohol,50.10,,,
8/2/23,Wednesday,Temuco,-38.7384,-72.5905,credit,VOLCANO LTDA,3 nights,Accommodation,Hostel,130.95,,,
8/3/23,Thursday,Temuco,-38.7384,-72.5905,credit,PRONTO TEMUCO PLAZA DE AR,nick hungover hydration,Health,,2.11,,,
8/3/23,Thursday,Temuco,-38.7384,-72.5905,credit,PAYU *UBER TRIP,from bus to hostel,Transportation,,3.20,,,
8/3/23,Thursday,Osorno,-40.5762,-73.1149,cash,cerro entrance fee,,Excursion,,4.67,,,
8/3/23,Thursday,Temuco,-38.7384,-72.5905,credit,STA ISABEL TEMUCO CARRE,food and gatorade,Groceries,,15.43,,,
8/3/23,Thursday,Temuco,-38.7384,-72.5905,credit,FRANQUICIAS DE LA ARAUCAN,lunch,Dining,,19.39,,,
8/3/23,Thursday,Temuco,-38.7384,-72.5905,credit,RAPPI* RAPPI MELT TEMU,pizza melt,Dining,,25.26,,,
8/4/23,Friday,Temuco,-38.7384,-72.5905,credit,STA ISABEL TEMUCO CARRE,hydration and wie,Entertainment,Alcohol,11.59,,,
8/4/23,Friday,Temuco,-38.7384,-72.5905,credit,STARBUCKS MALL PORTAL TEM,coffee,Snacks,Coffee,12.12,,,
8/4/23,Friday,Temuco,-38.7384,-72.5905,credit,CINE HOYTS TEMUCO,movie,Excursion,,28.81,,,estimated clp
8/4/23,Friday,Temuco,-38.7384,-72.5905,credit,MP *INVERSIONES G 9 L,dinner and drinks japanese pllace,Dining,,115.43,,,
8/5/23,Saturday,Concepcion,-36.8201,-73.0444,credit,RECORRIDO,bus temuco to concepcion,Transportation,,22.95,,,
8/5/23,Saturday,Temuco,-38.7384,-72.5905,credit,JUMBO PORTAL TEMUCO,alc and snacks,Entertainment,Alcohol,40.18,,,
8/5/23,Saturday,Temuco,-38.7384,-72.5905,credit,INFAME TEMUCO,dranks,Entertainment,Alcohol,42.17,,,
8/5/23,Saturday,Temuco,-38.7384,-72.5905,credit,VOLCANO LTDA,another night,Accommodation,Hostel,43.76,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,tip the fire people,,Misc,,0.58,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,meat on a stick,,Dining,,3.50,,,
8/6/23,Sunday,Temuco,-38.7384,-72.5905,credit,PAYU *UBER TRIP,from hostel to bus,Transportation,,3.66,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,sushi handroll,,Dining,,4.08,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,michelada in concepcion,,Entertainment,Alcohol,4.67,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,powerades,,Snacks,,4.67,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,salchipapas,,Dining,,6.42,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,credit,LA M,dinner,Dining,,6.85,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,cash,mas michelada,,Entertainment,Alcohol,10.50,,,
8/6/23,Sunday,Santiago,-33.4489,-70.6693,credit,RECORRIDO,bus concepcion to santiago,Transportation,,27.48,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,credit,BAR CONCEPCION,alcohol,Entertainment,Alcohol,48.01,,,
8/6/23,Sunday,Concepcion,-36.8201,-73.0444,credit,HOSTAL CONCEPCION,1 night,Accommodation,Hostel,52.03,,,
8/7/23,Monday,Concepcion,-36.8201,-73.0444,cash,newspaper,,Misc,,0.47,,,
8/7/23,Monday,Concepcion,-36.8201,-73.0444,credit,PAYU *UBER TRIP,from hostel to bus,Transportation,,4.35,,,
8/7/23,Monday,Concepcion,-36.8201,-73.0444,credit,PAYU *UBER TRIP,from bus to hostel,Transportation,,4.99,,,
8/7/23,Monday,Santiago,-33.4489,-70.6693,cash,coffee and takis,,Snacks,,7.00,,,
8/7/23,Monday,Santiago,-33.4489,-70.6693,credit,MP *SOCIEDAD GASTRONO,dinner and drinks santiago return,Dining,,55.38,,,
8/8/23,Tuesday,Santiago,-33.4489,-70.6693,credit,MERPAGO*LA RUTA CAFE SPA,empanada and gatirade,Dining,,5.62,,,
8/8/23,Tuesday,Santiago,-33.4489,-70.6693,cash,fried chicken dinner,,Dining,,5.84,,,
8/8/23,Tuesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,from bus to hostel,Transportation,,9.09,,,
8/8/23,Tuesday,Santiago,-33.4489,-70.6693,credit,MC DONALDS,dinner =,Dining,,10.37,,,
8/9/23,Wednesday,Santiago,-33.4489,-70.6693,cash,2 fried chicken snadwiches,,Dining,,11.67,,,
8/9/23,Wednesday,Santiago,-33.4489,-70.6693,credit,UNIMARC DIEGO PORTALES,groceries,Groceries,,55.43,,,
8/10/23,Thursday,Santiago,-33.4489,-70.6693,cash,rolling papers,,Misc,,1.17,,,
8/10/23,Thursday,Santiago,-33.4489,-70.6693,cash,coffee,,Snacks,Coffee,3.73,,,
8/10/23,Thursday,Santiago,-33.4489,-70.6693,cash,lunch at our spot,,Dining,,10.27,,,
8/11/23,Friday,Santiago,-33.4489,-70.6693,credit,STARBUCKS COFFE CHILE SA,starbucks,Snacks,Coffee,12.22,,,
8/11/23,Friday,Santiago,-33.4489,-70.6693,credit,JUMBO INDEPENDENCIA J989,groceries,Groceries,,56.36,,,
8/12/23,Saturday,Santiago,-33.4489,-70.6693,cash,hydrogen peroxide,,Health,,1.40,,,
8/12/23,Saturday,Santiago,-33.4489,-70.6693,cash,Gatorade and snacks,,Groceries,,6.07,,,
8/13/23,Sunday,Santiago,-33.4489,-70.6693,cash,izzy coffee adict,,Snacks,Coffee,3.73,,,
8/13/23,Sunday,Santiago,-33.4489,-70.6693,cash,limonada guy,,Snacks,,4.67,,,
8/13/23,Sunday,Santiago,-33.4489,-70.6693,cash,"gatorade, chocolate, bread",,Groceries,,8.17,,,
8/13/23,Sunday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI RAMEN ONE,ramen one,Dining,,21.60,,,
8/13/23,Sunday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI TOMMY BEA,tommy beans,Dining,,22.56,,,
8/14/23,Monday,Santiago,-33.4489,-70.6693,cash,gatorade and takis,,Snacks,,3.27,,,
8/14/23,Monday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,electo and body wash,Health,,6.17,,,
8/14/23,Monday,Santiago,-33.4489,-70.6693,credit,EL GUSTO PERUANO,café in barrrio italia,Entertainment,Alcohol,13.51,,,
8/15/23,Tuesday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,electro and medicine,Health,,4.83,,,
8/15/23,Tuesday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,farmacy,Health,,6.84,,,
8/15/23,Tuesday,Santiago,-33.4489,-70.6693,credit,OPQR SPA,coffee,Snacks,Coffee,7.21,,,estimated clp
8/15/23,Tuesday,Santiago,-33.4489,-70.6693,cash,snacks,,Snacks,,9.10,,,
8/15/23,Tuesday,Santiago,-33.4489,-70.6693,credit,YA GANA*ROXANA MARIA GUZM,plaza blue,Entertainment,Alcohol,43.36,,,
8/16/23,Wednesday,Santiago,-33.4489,-70.6693,credit,TECNIVE,electronics,Misc,,5.78,,,
8/16/23,Wednesday,Santiago,-33.4489,-70.6693,credit,STARBUCKS,starbucks,Snacks,Coffee,11.82,,,
8/17/23,Thursday,Santiago,-33.4489,-70.6693,credit,MC DONALDS BELAVISTA BVT,ice cream,Snacks,,5.47,,,estimated clp
8/17/23,Thursday,Santiago,-33.4489,-70.6693,cash,snackadoooos,,Snacks,,9.69,,,
8/17/23,Thursday,Santiago,-33.4489,-70.6693,cash,wesley dinner,,Dining,,11.67,,,
8/18/23,Friday,Santiago,-33.4489,-70.6693,cash,weed,,Misc,,17.51,,,
8/18/23,Friday,Santiago,-33.4489,-70.6693,credit,RESTAURANT ZABO,dinner,Dining,,43.11,,,
8/19/23,Saturday,Santiago,-33.4489,-70.6693,credit,EL TAMBO SPA,snacks,Snacks,,4.73,,,
8/19/23,Saturday,Santiago,-33.4489,-70.6693,credit,OPQR SPA,coffee,Snacks,Coffee,5.30,,,estimated clp
8/19/23,Saturday,Santiago,-33.4489,-70.6693,cash,fajitas,,Dining,,5.84,,,
8/19/23,Saturday,Santiago,-33.4489,-70.6693,credit,TELEFONICA PROVIDENCIA,phone,Misc,,6.13,,,estimated clp
8/19/23,Saturday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,farmacy,Health,,10.20,,,estimated clp
8/19/23,Saturday,Santiago,-33.4489,-70.6693,credit,EL TAMBO SPA,snacks,Snacks,,12.68,,,
8/20/23,Sunday,Santiago,-33.4489,-70.6693,cash,izzy bread cheese,,Dining,,1.75,,,
8/20/23,Sunday,Santiago,-33.4489,-70.6693,cash,drunk food,,Dining,,7.59,,,
8/20/23,Sunday,Santiago,-33.4489,-70.6693,cash,soup lunch,,Dining,,40.26,,,
8/21/23,Monday,Santiago,-33.4489,-70.6693,cash,snacks and powerade,,Snacks,,6.30,,,
8/21/23,Monday,Santiago,-33.4489,-70.6693,credit,OPQR SPA,coffee,Snacks,Coffee,7.15,,,estimated clp
8/21/23,Monday,Santiago,-33.4489,-70.6693,cash,lunch at our spot,,Dining,,8.34,,,
8/21/23,Monday,Matanzas,-33.9629,-71.8745,credit,RECORRIDO,bus we never took,Transportation,,58.01,,,
8/22/23,Tuesday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI MELT DOMI,pizza melt,Dining,,18.75,,,
8/23/23,Wednesday,Santiago,-33.4489,-70.6693,credit,MERPAGO*INVERSIONES MIOR,,Misc,,6.98,,,estimated clp
8/23/23,Wednesday,Santiago,-33.4489,-70.6693,cash,gatorade and snacks,,Snacks,,7.75,,,
8/23/23,Wednesday,Santiago,-33.4489,-70.6693,credit,OOTOYA NOODLES HOUSE,lunch,Dining,,52.17,,,
8/24/23,Thursday,Santiago,-33.4489,-70.6693,cash,arroz y powerade,,Groceries,,3.66,,,
8/24/23,Thursday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI TESTARDOS,testadores pizza,Dining,,26.80,,,
8/25/23,Friday,Santiago,-33.4489,-70.6693,credit,OPQR SPA,coffee,Snacks,Coffee,7.25,,,
8/25/23,Friday,Santiago,-33.4489,-70.6693,credit,ZOEMARKET LIMITADA,snacks,Snacks,,14.26,,,
8/26/23,Saturday,Santiago,-33.4489,-70.6693,credit,MC DONALDS,ice cream,Snacks,,5.33,,,
8/26/23,Saturday,Santiago,-33.4489,-70.6693,cash,empanadas,,Dining,,5.84,,,
8/27/23,Sunday,Santiago,-33.4489,-70.6693,cash,nutty chocolate,,Snacks,,3.50,,,
8/27/23,Sunday,Santiago,-33.4489,-70.6693,cash,snacks and gatorade,,Snacks,,11.09,,,
8/27/23,Sunday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI CHILMEX M,chilimex mexican food,Dining,,28.96,,,
8/28/23,Monday,Santiago,-33.4489,-70.6693,credit,ZOEMARKET LIMITADA,snacks,Snacks,,8.21,,,
8/29/23,Tuesday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI MELT DOMI,chilimex mexican food,Dining,,24.44,,,
8/29/23,Tuesday,Santiago,-33.4489,-70.6693,credit,VOYENBUS USA LLC,bus to mendoza,Transportation,,75.95,,,estimated clp
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,cash,cool drink,,Entertainment,Alcohol,1.17,,,
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,cash,bad izzy ice cream,,Dining,,2.57,,,
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,cash,hidracion,,Health,,6.82,,,
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,credit,MERPAGO*MARCO AURELIO VE,,Misc,,8.35,,,estimated clp
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,credit,PLAZA BLUE,mojito place,Entertainment,Alcohol,19.04,,,estimated clp
8/30/23,Wednesday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI CHILMEX M,pizza melt,Dining,,23.76,,,
8/31/23,Thursday,Quintero,-32.7723,-71.5333,cash,izzy baño,,Health,,0.58,,,
8/31/23,Thursday,Quintero,-32.7723,-71.5333,cash,sugar dough for my sugar baby,,Dining,,1.17,,,
8/31/23,Thursday,Quintero,-32.7723,-71.5333,cash,felipes,,Excursion,,2.33,,,
8/31/23,Thursday,Santiago,-33.4489,-70.6693,credit,OPQR SPA,coffee,Snacks,Coffee,4.93,,,
8/31/23,Thursday,Quintero,-32.7723,-71.5333,cash,snacks and gatotade,,Snacks,,6.42,,,
8/31/23,Thursday,Santiago,-33.4489,-70.6693,cash,food,,Snacks,,6.77,,,
8/31/23,Thursday,Santiago,-33.4489,-70.6693,cash,weed for axa,,Misc,,11.67,,,
8/31/23,Thursday,Santiago,-33.4489,-70.6693,credit,MERPAGO*DANIEL TELLO GAL,eating,Dining,,25.70,,,
9/1/23,Friday,Santiago,-33.4489,-70.6693,cash,lighter for izzys drug habits,,Misc,,1.41,,,
9/1/23,Friday,Santiago,-33.4489,-70.6693,credit,EL TAMBO SPA,snacks,Snacks,,13.47,,,
9/1/23,Friday,Santiago,-33.4489,-70.6693,credit,RAPPI* RAPPI RAMEN ONE,ramen,Dining,,46.93,,,
9/2/23,Saturday,Santiago,-33.4489,-70.6693,credit,EL TAMBO SPA,snacks,Snacks,,4.92,,,
9/2/23,Saturday,Santiago,-33.4489,-70.6693,credit,ZOEMARKET LIMITADA,snacks,Snacks,,6.97,,,
9/2/23,Saturday,Santiago,-33.4489,-70.6693,credit,PAPACHECOS LASTARRIA,papas,Dining,,24.74,,,
9/2/23,Saturday,Santiago,-33.4489,-70.6693,credit,WONDERLAND RESTAURANTE SP,drinks,Entertainment,Alcohol,31.69,,,
9/2/23,Saturday,Atacama,-23.8632,-69.1418,credit,JETSMARTECOM000000000000-,flight santiago to calama,Transportation,,305.68,,,estimate CLP
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,extra tip plaza azual,,Entertainment,Alcohol,2.25,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,fire clown tip,,Misc,,2.25,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,wine,,Entertainment,Alcohol,3.38,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,street food,,Dining,,4.51,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,hisracion,,Health,,5.47,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,izzy nose piercing,,Misc,,11.27,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,cash,souvenirs,,Misc,,16.91,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,credit,NOLIMIT SPA,unknown,Misc,,17.57,,,estimate CLP
9/3/23,Sunday,Santiago,-33.4489,-70.6693,credit,PLAZA BLUE,mojitos,Entertainment,Alcohol,36.43,,,
9/3/23,Sunday,Santiago,-33.4489,-70.6693,credit,WONDERLAND RESTAURANTE SP,lunch,Dining,,46.00,,,
9/4/23,Monday,Santiago,-33.4489,-70.6693,credit,FARMACIAS SANTA SOFIA,farmacy,Health,,4.32,,,
9/4/23,Monday,Santiago,-33.4489,-70.6693,credit,TELEFONICA PROVIDENCIA,phone,Misc,,6.22,,,estimate CLP
9/4/23,Monday,Santiago,-33.4489,-70.6693,credit,PIZZA BELLA,foods,Dining,,23.43,,,estimate CLP
9/5/23,Tuesday,Atacama,-23.8632,-69.1418,credit,WWW.HOSTELWORLD.COM,deposit,Accommodation,Hostel,5.55,,,estimate CLP
9/5/23,Tuesday,Atacama,-23.8632,-69.1418,credit,JAIME ALBERTO MARTINEZ CA,groceries,Groceries,,5.61,,,
9/5/23,Tuesday,Santiago,-33.4489,-70.6693,credit,RUMBO SUR SCL ANDES,airport drinks,Entertainment,Alcohol,8.54,,,
9/5/23,Tuesday,Santiago,-33.4489,-70.6693,credit,RUMBO SUR SCL ANDES,airport drinks,Entertainment,Alcohol,8.78,,,
9/5/23,Tuesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,to airport in santiago,Transportation,,19.80,,,
9/5/23,Tuesday,Atacama,-23.8632,-69.1418,credit,CKUNZA TILAR,lunch,Dining,,31.48,,,
9/5/23,Tuesday,Atacama,-23.8632,-69.1418,cash,one night san pedro,,Accommodation,Hostel,36.06,,,
9/5/23,Tuesday,Santiago,-33.4489,-70.6693,credit,Tab*La Chimba Hostel,voulunteer tab,Entertainment,Alcohol,196.56,,,estimate CLP
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,cash,tips for musician so not mudered,,Misc,,2.70,,,
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,cash,sancls and water,,Snacks,,3.00,,,
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,cash,water and gatorades,,Health,,8.34,,,
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,cash,groceries,,Groceries,,8.57,,,estimate usd
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,credit,CKUNZA TILAR,lunch,Dining,,16.69,,,
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,cash,another night in san pedro,,Accommodation,Hostel,36.06,,,
9/6/23,Wednesday,Atacama,-23.8632,-69.1418,credit,HAULMER*KARNAVAL,lunch,Dining,,60.49,,,
9/6/23,Wednesday,Salta,-24.7821,-65.4232,credit,VOYENBUS USA LLC,bus to salta,Transportation,,158.23,,,estimate CLP
9/7/23,Thursday,Salta,-24.7821,-65.4232,credit,RAPPI ARG S.A.S.,milanesa,Dining,,14.27,,,
9/8/23,Friday,Salta,-24.7821,-65.4232,cash,breakfast in Salta,,Dining,,7.33,,,
9/8/23,Friday,Salta,-24.7821,-65.4232,credit,AIRALO,phone,Misc,,15.00,,,ars
9/8/23,Friday,Atacama,-23.8632,-69.1418,credit,VOYENBUS USA LLC,bus back to atacama,Transportation,,158.23,,,estimate CLP
9/9/23,Saturday,Atacama,-23.8632,-69.1418,credit,WWW.HOSTELWORLD.COM,1 night,Accommodation,Hostel,24.11,,,estimate CLP
9/10/23,Sunday,Salta,-24.7821,-65.4232,cash,water and gatorades,,Health,,3.61,,,
9/10/23,Sunday,Salta,-24.7821,-65.4232,credit,RAPPI ARG S.A.S.,wine,Entertainment,Alcohol,7.29,,,salta is ars
9/10/23,Sunday,Salta,-24.7821,-65.4232,cash,dinner and wine,,Dining,,22.54,,,
9/11/23,Monday,Atacama,-23.8632,-69.1418,credit,JAIME ALBERTO MARTINEZ CA,groceries,Groceries,,13.46,,,
9/11/23,Monday,Atacama,-23.8632,-69.1418,credit,FARM CRUZ VERDE CV 792,farmacy,Health,,24.54,,,
9/11/23,Monday,Atacama,-23.8632,-69.1418,credit,RESTAURANT ADOBE,foods,Dining,,56.69,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,cash,subglasses,,Misc,,4.51,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,cash,hydration,,Health,,6.31,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,cash,ice cream,,Snacks,,6.31,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,credit,JAIME ALBERTO MARTINEZ CA,alcohol,Entertainment,Alcohol,12.80,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,cash,laundry,,Health,,16.23,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,credit,MP *CHILE INFINITO,bday wine,Entertainment,Alcohol,30.31,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,credit,LA FRANCHUTERIA LTDA,french bakery,Dining,,38.99,,,
9/12/23,Tuesday,Atacama,-23.8632,-69.1418,cash,tours paid in USD,,Excursion,,100.00,,,
9/13/23,Wednesday,Atacama,-23.8632,-69.1418,credit,SANDRA ARACELLY PRIETO PR,hostel,Accommodation,Hostel,11.15,,,estimate CLP
9/13/23,Wednesday,Atacama,-23.8632,-69.1418,credit,LA FRANCHUTERIA LTDA,french bakery,Dining,,16.72,,,
9/13/23,Wednesday,Patillas,18.0252,-66.0107,credit,AMERICAN AIR0010635289409,seats,Transportation,,21.02,,,
9/13/23,Wednesday,Patillas,18.0252,-66.0107,credit,AMERICAN AIR0010635289410,seats,Transportation,,21.49,,,
9/13/23,Wednesday,Patillas,18.0252,-66.0107,credit,AMERICAN AIR0012478894565,flight to san juan,Transportation,,349.45,,,
9/13/23,Wednesday,Patillas,18.0252,-66.0107,credit,AMERICAN AIR0012478894566,flight to san juan,Transportation,,349.45,,,
9/14/23,Thursday,Atacama,-23.8632,-69.1418,credit,H20,water,Health,,2.40,,,
9/14/23,Thursday,Atacama,-23.8632,-69.1418,credit,MP *ADA DEL CARMEN MA,foods,Dining,,24.77,,,
9/15/23,Friday,Atacama,-23.8632,-69.1418,credit,LA FRANCHUTERIA LTDA,french bakery,Dining,,13.40,,,
9/15/23,Friday,Atacama,-23.8632,-69.1418,credit,ADA DEL CARMEN MAMANI ARM,hostel,Accommodation,Hostel,13.65,,,
9/15/23,Friday,Atacama,-23.8632,-69.1418,credit,TAZNIRE,beer and hydra,Entertainment,Alcohol,18.43,,,
9/15/23,Friday,Atacama,-23.8632,-69.1418,credit,WWW.HOSTELWORLD.COM,deposit,Accommodation,Hostel,25.60,,,estimate CLP
9/15/23,Friday,Atacama,-23.8632,-69.1418,credit,ADA DEL CARMEN MAMANI ARM,hostel,Accommodation,Hostel,51.51,,,estimate CLP
9/15/23,Friday,Santiago,-33.4489,-70.6693,credit,JETSMARTECOM000000000000-,flight back to santiago,Transportation,,186.90,,,estimate CLP
9/16/23,Saturday,Atacama,-23.8632,-69.1418,credit,MP *VOLCANOAVENTURA S,dinner and drinks,Dining,,62.30,,,
9/17/23,Sunday,Atacama,-23.8632,-69.1418,cash,beers,,Entertainment,Alcohol,4.06,,,
9/17/23,Sunday,Atacama,-23.8632,-69.1418,credit,JAIME ALBERTO MARTINEZ CA,alcohol,Entertainment,Alcohol,16.86,,,
9/17/23,Sunday,Atacama,-23.8632,-69.1418,credit,EL CHARRUA,foods,Dining,,29.87,,,
9/18/23,Monday,Santiago,-33.4489,-70.6693,credit,MIMARKET MERCADITO,snacks,Snacks,,9.28,,,estimate CLP
9/18/23,Monday,Santiago,-33.4489,-70.6693,credit,VENTA A BORD,airplane beers,Entertainment,Alcohol,14.19,,,
9/18/23,Monday,Santiago,-33.4489,-70.6693,credit,FARMACIAS FARESP LIMITADA,farmacy,Health,,19.06,,,
9/18/23,Monday,Atacama,-23.8632,-69.1418,credit,COSTA LUNA BAR,airport drinks,Entertainment,Alcohol,36.01,,,
9/18/23,Monday,Santiago,-33.4489,-70.6693,credit,MP *FUKAI ROSITA,tex mex,Dining,,61.22,,,
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,cash,street donations,,Misc,,2.55,,,
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,TRAVEL MARKET SCL INTER,penguin sign,Misc,,12.77,,,estimate CLP
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,AMBAR SCL,alcohol,Entertainment,Alcohol,16.78,,,estimate CLP
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,from airport in santiago,Transportation,,18.57,,,
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,BARTOLOME SCL,airport drinks,Entertainment,Alcohol,41.91,,,
9/19/23,Tuesday,Patillas,18.0252,-66.0107,credit,AMERICAN AIR0010267361578,bag,Transportation,,45.00,,,
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,LA CHIMBA HOSTEL,alcohol,Entertainment,Alcohol,52.06,,,estimate CLP
9/19/23,Tuesday,Santiago,-33.4489,-70.6693,credit,MP *TAMBO,dinner in bellavista,Dining,,62.98,,,
9/20/23,Wednesday,Santiago,-33.4489,-70.6693,credit,PAYU *UBER TRIP,to airport in santiago,Transportation,,20.51,,,
9/21/23,Thursday,Patillas,18.0252,-66.0107,credit,H2C COUNTER BURGER MIA,lunch,Dining,,14.36,,,
9/23/23,Saturday,Patillas,18.0252,-66.0107,credit,MR PRETZELS,snacks,Snacks,,8.64,,,
9/23/23,Saturday,Patillas,18.0252,-66.0107,credit,GRAND WAY PLAZA GUAY,unknown,Misc,,8.91,,,
9/23/23,Saturday,Patillas,18.0252,-66.0107,credit,HUMBERTO VIDAL 027-P,sandals,Misc,,10.53,,,
9/24/23,Sunday,Patillas,18.0252,-66.0107,credit,PUEBLO 960 ARROYO SI,groceries,Groceries,,85.47,,,
9/27/23,Wednesday,Patillas,18.0252,-66.0107,credit,ECONO GUAYAMA,groceries,Groceries,,85.51,,,
9/27/23,Wednesday,Raleigh,35.7796,-78.6382,credit,EXPEDIA 72664933806295,stay one night at hotel,Accommodation,Hotel,97.22,,,
9/29/23,Friday,Patillas,18.0252,-66.0107,credit,AQUI EN EL CAMPO,food and drinks at karoke bar,Entertainment,Alcohol,76.97,,,
10/1/23,Sunday,Patillas,18.0252,-66.0107,debit,plaza,food and drinks,Entertainment,Alcohol,9.57,,,
10/2/23,Monday,Bogota,4.711,-74.0721,credit,WWW.HOSTELWORLD.COM,deposit,Accommodation,Hostel,17.44,,,
10/5/23,Thursday,Patillas,18.0252,-66.0107,credit,JENNYMAR SUPERMARKET,airport drinks,Entertainment,Alcohol,8.00,,,
10/5/23,Thursday,Patillas,18.0252,-66.0107,credit,POPEYES QPS,comida de aeropuerto,Dining,,18.19,,,
10/5/23,Thursday,Patillas,18.0252,-66.0107,credit,NATURALLY FAST TERMQPS,airport drinks,Entertainment,Alcohol,21.19,,,
10/5/23,Thursday,Patillas,18.0252,-66.0107,credit,NATURALLY FAST TERM,airport drinks,Entertainment,Alcohol,34.01,,,
10/5/23,Thursday,Raleigh,35.7796,-78.6382,credit,091 TORCHYS MIDTOWN,dinner,Dining,,68.74,,,
10/5/23,Thursday,Raleigh,35.7796,-78.6382,credit,WEGMANS RALEIGH 108,groceries,Groceries,,81.20,,,
10/6/23,Friday,Raleigh,35.7796,-78.6382,credit,JETBLUE BUY ON BOARD,in flight drinks,Entertainment,Alcohol,31.00,,,
10/6/23,Friday,Raleigh,35.7796,-78.6382,credit,RALEIGH TIMES BAR,lunch,Dining,,34.07,,,
10/6/23,Friday,Raleigh,35.7796,-78.6382,credit,Transfer Food Hall,beers,Entertainment,Alcohol,46.78,,,
10/6/23,Friday,Raleigh,35.7796,-78.6382,credit,UBER TRIP,,Transportation,,46.95,,,
10/6/23,Friday,Raleigh,35.7796,-78.6382,credit,SQ *NERD ESCAPES,escape room,Excursion,,60.00,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,SQ *RALEIGH RAW,coffee,Snacks,Coffee,9.96,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,NAYAX VENDING 57,unknown,Misc,,10.00,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,UBER TRIP,,Transportation,,10.99,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,DGX - RALEIGH,alcohol,Entertainment,Alcohol,21.18,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,BIG EDS CITY MARKET,brunch,Dining,,30.15,,,
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,TST* BOXCAR RALEIGH,alcohol,Entertainment,Alcohol,64.74,,,
